TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,VPD,RH,PA,TA,P,D_SNOW,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,G,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,NETRAD_F,VPD_F,RH_F,PA_F,TA_F,P_F,D_SNOW_F,G_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC
20140114,-9999,6.066333333333333,-9999,-9999,0.09790278260869563,0.5640275625000001,0.5840277083333334,182.67591666666655,187.16333333333333,-4.507858958333334,0.09423933907933896,73.28220833333333,103.07277083333332,-33.84633333333334,0.0,-9999,-18.199791666666666,-10.453749999999998,-10.062510416666663,-9.528887500000002,-8.678687499999999,-7.822083541666667,-6.70361104166667,-9999,-9999,0.00057562375,0.023298833333333338,0.00501436875,178.45875,0.8212666666666667,-9999,1.8509270833333344,-9999,-9999,0.564,0.5840277083333334,182.67591666666655,187.16333333333333,-4.507858958333334,0.09233333333333332,73.28220833333333,103.07277083333332,-33.84633333333334,0.0,-9999,-9999,0.8213749999999999,0.23577020839053786,0.19161312590160773,4.940880982885241,3.0
20140115,-9999,0.6063707142857142,-9999,-9999,0.145702170212766,0.5168055625,0.5045835416666666,187.17335416666668,191.87875000000003,-4.69278125,0.10175965126689857,74.32093749999999,103.0998541666667,-32.64935416666668,0.0,-9999,-17.3131875,-10.556979166666665,-10.191979166666664,-9.6961125,-8.8673625,-7.979444166666666,-6.786458541666665,-9999,-9999,0.001654381666666667,0.021372354166666663,0.012084956249999996,167.10458333333338,1.713547916666667,-9999,1.1916106249999996,-9999,-9999,0.5168125,0.5045835416666666,187.17335416666668,191.87875000000003,-4.69278125,0.09979166666666672,74.32093749999999,103.0998541666667,-32.64935416666668,0.0,-9999,-9999,1.7136041666666668,0.2839077793475052,0.19195934664550826,3.462794938034295,3.0
20140116,-9999,-9999,-9999,-9999,0.08409397499999999,0.6675695833333334,0.6820829166666668,166.69927083333332,177.93375000000003,-11.249418750000002,0.08600833719849847,71.55324999999998,103.2945,-35.58404166666666,0.0,-9999,-16.63877083333334,-10.56325,-10.22345833333334,-9.768958333333329,-8.99097083333333,-8.113194166666668,-6.876735833333334,-9999,-9999,0.0009977633501642342,0.026917666666666663,0.007018220137516192,188.64104791666668,1.1321564583333337,-9999,3.2697308333333357,-9999,-9999,0.6675833333333334,0.6820829166666668,166.69927083333332,177.93375000000003,-11.249418750000002,0.08412499999999999,71.55324999999998,103.2945,-35.58404166666666,0.0,-9999,-9999,1.1321666666666668,0.24219827090991003,0.18595733024709515,4.533820129917174,3.0
20140117,-9999,-9999,-9999,-9999,-9999,1.835416666666667,1.4543070833333334,129.14889583333334,147.67708333333331,-18.146708333333336,0.04087404927577932,63.10241666666667,103.25233333333333,-45.07233333333333,0.0,-9999,-17.09810416666667,-10.578604166666663,-10.2465,-9.81221875,-9.075483333333333,-8.221110625,-6.968749999999999,-9999,-9999,inf,0.06458395833333333,inf,125.34041666666664,1.122492708333333,-9999,3.059533333333333,-9999,-9999,1.835416666666667,1.4543070833333334,129.14889583333334,147.67708333333331,-18.146708333333336,0.03939583333333333,63.10241666666667,103.24672916666668,-45.07233333333333,0.0,-9999,-9999,1.1225416666666663,0.13635707200448627,0.17095398236857876,7.620930697260469,3.0
20140118,-9999,-9999,-9999,-9999,-9999,2.378470833333333,1.824376458333333,126.9737083333333,143.57625,-16.049631249999994,0.03587323710090718,61.596375,-9999,-46.60120833333334,0.0,-9999,-19.096291666666673,-10.826499999999998,-10.455416666666668,-9.966856249999998,-9.180070833333334,-8.315972291666668,-7.05458333333333,-9999,-9999,inf,0.08004729166666667,inf,126.11620625,0.808363125,-9999,2.9467375,-9999,-9999,2.378458333333333,1.824376458333333,126.9737083333333,143.57625,-16.049631249999994,0.03450000000000001,61.596375,103.20335416666666,-46.60120833333334,0.0,-9999,-9999,0.8084583333333334,0.13024390020441484,0.16923103750192178,10.528637261844978,3.0
20140119,-9999,-9999,-9999,-9999,-9999,2.472778541666667,1.9626395833333337,124.13175000000004,140.9177083333333,-16.275166666666667,0.031995151818813995,60.295312500000016,-9999,-47.93116666666666,0.0,-9999,-21.067479166666672,-11.257166666666665,-10.836229166666662,-10.261187500000002,-9.3559,-8.43124979166667,-7.137986458333337,-9999,-9999,1.7179583333333344e+143,0.08131270833333333,1.6346041666666675e+142,140.39638709677422,0.7142403368421053,-9999,4.676533333333335,-9999,-9999,2.4727916666666667,1.9626395833333337,124.13175000000004,140.9177083333333,-16.275166666666667,0.030750000000000006,60.295312500000016,102.80645833333335,-47.93116666666666,0.0,-9999,-9999,0.7612291666666667,0.03857251212373156,0.17078733961114032,13.587820171635572,3.0
20140120,-9999,-9999,-9999,-9999,-9999,3.100277708333333,2.4218735416666664,120.84662500000003,137.92875,-16.40363125,0.02886529211021672,59.08366666666669,-9999,-49.10624999999999,0.0,-9999,-22.7195,-11.731249999999998,-11.267958333333334,-10.618041666666663,-9.588752083333334,-8.583403125,-7.227708124999999,-9999,-9999,3.188958692230912e+39,0.0977136875,7.988479985468215e+37,65.35433333333334,1.9103,-9999,7.113035416666668,-9999,-9999,3.100270833333333,2.4218735416666664,120.84662500000003,137.92875,-16.40363125,0.02760416666666668,59.08366666666669,102.91170833333332,-49.10624999999999,0.0,-9999,-9999,1.6778958333333336,0.025125783691887463,0.16537977781800864,8.043689514241557,3.0
20140121,-9999,-9999,-9999,-9999,-9999,3.2829861874999997,2.6921520833333337,122.07741666666664,138.98395833333336,-16.314979166666653,0.027805554100838903,58.64593750000002,-9999,-49.51725000000001,0.0,-9999,-23.96470833333333,-12.208687500000002,-11.711312499999998,-10.9969375,-9.854237500000002,-8.765903333333334,-7.327916458333335,-9999,-9999,1.9380462574000207e+26,0.1020488125,4.2068322996425e+24,-9999,-9999,-9999,7.206387499999999,-9999,-9999,3.2830000000000013,2.6921520833333337,122.07741666666664,138.98395833333336,-16.314979166666653,0.029437499999999995,58.64593750000002,102.66075000000002,-48.80910416666666,0.0,-9999,-9999,2.7168333333333323,0.03272631165729285,0.16238573004045315,4.4709906102023185,3.0
20140122,-9999,-9999,-9999,-9999,-9999,2.0012506875,1.8830575000000005,145.277375,153.30895833333338,-7.913444375000001,0.03973425645203661,62.35608333333334,101.82268421052629,-45.74341666666666,0.0,-9999,-24.34972916666666,-12.642125,-12.123583333333334,-11.365916666666667,-10.135431249999998,-8.969514166666665,-7.441389166666671,-9999,-9999,inf,0.07022285416666665,inf,-9999,-9999,-9999,7.769199999999998,-9999,-9999,2.00125,1.8830575000000005,145.277375,153.30895833333338,-7.913444375000001,0.03831250000000001,62.35608333333334,102.0306875,-45.74341666666666,0.0,-9999,-9999,2.514729166666668,0.08411619978897099,0.1618108539064099,5.059436082777514,3.0
20140123,-9999,-9999,-9999,-9999,-9999,1.7868077083333336,1.7154866666666668,196.46777083333333,187.08270833333336,9.456203541666667,0.08360578461754724,71.36068750000003,101.20947916666668,-35.809520833333345,0.0,-9999,-22.832666666666668,-12.945916666666669,-12.435645833333338,-11.674062499999994,-10.404791666666666,-9.185,-7.566180416666671,-9999,-9999,0.00019383536785208332,0.0637790625,0.0018986928927083333,212.70070270270267,3.4828305405405406,-9999,19.354483333333327,-9999,-9999,1.7868333333333333,1.7154866666666668,196.46777083333333,187.08270833333336,9.456203541666667,0.08170833333333337,71.36068750000003,101.20947916666668,-35.809520833333345,0.0,-9999,-9999,3.0659374999999986,0.33199127944023193,0.16399786765078353,5.1877602598144845,3.0
20140124,-9999,-9999,-9999,-9999,-9999,3.1206952083333332,2.9047908333333337,159.67302083333334,178.124375,-18.235988125,0.08699183451279095,71.758875,100.95135416666668,-35.27987500000001,0.0,-9999,-20.439520833333333,-12.923166666666665,-12.46858333333333,-11.789937500000002,-10.604562500000002,-9.387083541666673,-7.702361041666667,-9999,-9999,0.00033676637297916666,0.09811189583333334,0.00291299685,140.72492307692306,13.067076325,-9999,15.739018749999998,-9999,-9999,3.120708333333333,2.9047908333333337,159.67302083333334,178.124375,-18.235988125,0.08512499999999999,71.758875,100.95135416666668,-35.27987500000001,0.0,-9999,-9999,11.231625,0.3462202997104349,0.16061068216961302,5.062675316305008,3.0
20140125,-9999,-9999,-9999,-9999,-9999,4.9799305625,4.231527083333333,152.31481249999996,169.23104166666667,-16.16746666666667,0.08369065869789062,71.32062499999998,101.57414583333332,-35.97818750000001,0.0,-9999,-19.4218125,-12.757437500000007,-12.352770833333327,-11.760729166666666,-10.702458333333333,-9.542708125000004,-7.838611041666662,-9999,-9999,0.0004644374941341503,0.13655024999999998,0.003684906467924128,131.95856756756757,6.0570497368421075,-9999,13.028273333333335,-9999,-9999,4.9799375,4.231527083333333,152.31481249999996,169.23104166666667,-16.16746666666667,0.08185416666666669,71.32062499999998,101.57414583333332,-35.97818750000001,0.0,-9999,-9999,5.093541666666668,0.3416968171175254,0.1552780440779604,5.341312689860341,3.0
20140126,-9999,41.74776666666667,-9999,-9999,0.12616726666666667,2.9437493125,2.680485416666667,164.11345833333334,171.3995833333333,-7.023013333333332,0.0716250199754996,69.58318749999998,101.98322916666666,-38.00222916666667,0.0,-9999,-19.407541666666663,-12.654312499999996,-12.270895833333327,-11.725041666666675,-10.75691666666666,-9.657500208333337,-7.971180416666665,-9999,-9999,5.4478773540976454e-05,0.09565064583333333,0.0005812086100226459,175.6804117647059,1.9471517647058825,-9999,13.581472916666666,-9999,-9999,2.94375,2.680485416666667,164.11345833333334,171.3995833333333,-7.023013333333332,0.06977083333333332,69.58318749999998,101.98322916666666,-38.00222916666667,0.0,-9999,-9999,1.151,0.3120635538961342,0.15211151121988986,7.242051045107697,3.0
20140127,-9999,-9999,-9999,-9999,-9999,5.108054854166666,4.8672868750000005,138.90535416666665,155.1579166666666,-16.012083333333333,0.05082569096435132,65.627,102.2003125,-42.38989583333334,0.0,-9999,-19.542062500000004,-12.653583333333325,-12.276062499999993,-11.743812500000002,-10.810187499999998,-9.747916874999996,-8.089930625000001,-9999,-9999,1.9502382308556743e-11,0.14205037499999998,2.119961819621966e-09,131.757,1.8571574193548384,-9999,-8.051866666666664,-9999,-9999,5.108041666666667,4.8672868750000005,138.90535416666665,155.1579166666666,-16.012083333333333,0.04920833333333335,65.627,102.2003125,-42.38989583333334,0.0,-9999,-9999,1.6707083333333341,0.23387185120616805,0.14329522043903434,6.4289254164542005,3.0
20140128,-9999,9.363,-9999,-9999,0.09491108,3.745762708333333,3.1817347916666665,174.22258333333332,174.83291666666665,-0.04554937499999941,0.06963550113438942,68.66754166666666,101.55179166666666,-38.65018750000001,0.0,-9999,-20.149854166666664,-12.736541666666662,-12.350104166666664,-11.808395833333336,-10.8759375,-9.830555625000002,-8.193333125000004,-9999,-9999,2.3675323602738525e-05,0.11571077083333332,0.00031271089041046233,94.34939354838713,9.920921875,-9999,6.711058333333333,-9999,-9999,3.745770833333333,3.1817347916666665,174.22258333333332,174.83291666666665,-0.04554937499999941,0.06777083333333334,68.66754166666666,101.55179166666666,-38.65018750000001,0.0,-9999,-9999,7.2465416666666655,0.31652585550988,0.14716030291710042,6.177172625269925,3.0
20140129,-9999,8.843895652173913,-9999,-9999,0.2429402222222221,2.902428395833333,2.4254177083333333,214.29758333333336,203.29666666666665,11.478667291666667,0.12245179958452032,75.79068749999998,100.11393333333336,-30.21895833333333,0.0,-9999,-19.555625000000006,-12.8380625,-12.456916666666665,-11.913770833333347,-10.970562500000002,-9.92138875,-8.291249791666663,-9999,-9999,0.02163258170833333,0.09446710416666666,0.09450195833333334,215.92491489361703,5.5959234042553225,-9999,5.185567291666668,-9999,-9999,2.9023958333333333,2.4254177083333333,214.29758333333336,203.29666666666665,11.478667291666667,0.12043749999999998,75.79068749999998,100.11395833333334,-30.21895833333333,0.0,-9999,-9999,5.543416666666667,0.3236092527723988,0.15014616070570524,3.4374671239711376,3.0
20140130,-9999,1.9041064625,-9999,-9999,0.18630648936170216,3.2802779166666665,2.8273627083333337,219.90845833333333,217.8310416666667,2.530491520833333,0.1677759278622879,79.03779166666666,99.29328125,-25.13333333333333,0.0,-9999,-18.130083333333328,-12.7289375,-12.38983333333333,-11.91035416666667,-11.037854166666673,-10.012291666666664,-8.386875208333334,-9999,-9999,0.07757329166666667,0.1012090625,0.30449624999999986,262.0160416666667,3.423939166666667,-9999,1.51344735,-9999,-9999,3.280291666666667,2.8273627083333337,219.90845833333333,217.8310416666667,2.530491520833333,0.16574999999999998,79.03779166666666,99.2933125,-25.13333333333333,0.0,-9999,-9999,3.4239166666666665,0.3309909187261841,0.14895698367820884,3.6247743426496704,3.0
20140131,-9999,-7.8363384615384595,-9999,-9999,0.1976271818181818,3.68680625,3.1160402083333327,193.5888125,202.198125,-8.03880625,0.1468266243411084,76.34191666666669,99.63459583333332,-27.9941875,0.0,-9999,-16.783895833333336,-12.417916666666665,-12.134291666666668,-11.753270833333332,-11.020416666666662,-10.069999999999997,-8.478611249999998,-9999,-9999,0.03293285666666666,0.112929375,0.14478675416666673,181.6342925,3.5645235416666683,-9999,-4.874352291666668,-9999,-9999,3.6868125000000007,3.1160402083333327,193.5888125,202.198125,-8.03880625,0.14468749999999994,76.34191666666669,99.63460416666665,-27.9941875,0.0,-9999,-9999,3.5645624999999987,0.28812598670213063,0.14445751434554596,3.7446509036460367,3.0
20140201,-9999,-16.95256363636364,-9999,-9999,0.2074874222222223,9.254930625,7.689165833333331,176.8583541666667,200.5575,-22.13456333333333,0.1872688246749521,75.14562500000002,100.28880416666664,-26.61866666666666,0.0,-9999,-15.976624999999995,-12.128812500000002,-11.876541666666665,-11.561833333333333,-10.944937500000002,-10.082562499999996,-8.558194374999998,-9999,-9999,0.08324410833333334,0.20744541666666672,0.2860111666666667,141.97535416666662,3.5905000000000005,-9999,-13.13423791666667,-9999,-9999,9.2549375,7.689165833333331,176.8583541666667,200.5575,-22.13456333333333,0.18502083333333333,75.14562500000002,100.28879166666668,-26.61866666666666,0.0,-9999,-9999,3.5905208333333327,0.2727342865780379,0.14350088508088524,3.4286182818958792,3.0
20140202,-9999,-47.77049749999999,-9999,-9999,0.3795327659574468,7.2350000625,6.250554166666666,234.00564583333323,269.58166666666654,-34.59083958333333,0.9431270821407672,72.02606250000002,99.79945416666664,-8.537995833333332,0.0,-9999,-15.183979166666667,-11.9005,-11.670083333333338,-11.39875,-10.860125000000002,-10.068818750000002,-8.62131958333333,-9999,-9999,1.7500200000000004,0.16723308333333334,4.056172916666665,159.91620833333332,5.993670833333333,-9999,-43.6528825,-9999,-9999,7.234999999999998,6.250554166666666,234.00564583333323,269.58166666666654,-34.59083958333333,0.94075,72.02606250000002,99.79941666666664,-8.538020833333336,0.0,-9999,-9999,5.993624999999998,0.39131702401872176,0.17806059394872026,3.537616418133496,3.0
20140203,-9999,-13.308544736842105,-9999,-9999,0.2576372727272727,5.258611875,4.532014583333333,193.71618749999993,213.150625,-18.707013125,0.21319990415393175,74.88947916666666,101.8357916666667,-24.74529166666667,0.0,-9999,-14.391812499999995,-11.667375,-11.46275,-11.237833333333334,-10.7708125,-10.040695833333327,-8.666667083333335,-9999,-9999,0.1004308333333333,0.14818749999999994,0.3698394583333333,251.49534854166657,5.170766666666668,-9999,-11.199508124999996,-9999,-9999,5.2586249999999986,4.532014583333333,193.71618749999993,213.150625,-18.707013125,0.21072916666666675,74.88947916666666,101.8357916666667,-24.74529166666667,0.0,-9999,-9999,5.170750000000003,0.29331426741742384,0.1397988371845112,3.078442869406961,3.0
20140204,-9999,-35.94401363636364,-9999,-9999,0.16489189361702125,10.841532708333332,8.423819583333334,174.19791666666669,200.57541666666665,-23.95995000000001,0.21737543328720876,76.689125,102.90647916666668,-24.50931250000001,0.0,-9999,-14.094479166666673,-11.418291666666667,-11.235229166666665,-11.052875,-10.6621875,-9.99881979166667,-8.70097187499999,-9999,-9999,0.13234365625000002,0.2296485416666667,0.4519917708333334,169.38378333333333,2.660556666666667,-9999,-18.9818190625,-9999,-9999,10.841583333333334,8.423819583333334,174.19791666666669,200.57541666666665,-23.95995000000001,0.2150625,76.689125,102.90647916666668,-24.50931250000001,0.0,-9999,-9999,2.6605833333333333,0.2697893072737513,0.13827454564193692,3.202583711166413,3.0
20140205,-9999,1.2945788235294116,-9999,-9999,0.1437424,6.2244431250000005,5.123961666666667,222.1633750000001,220.55479166666663,2.7080368749999995,0.1762383553673242,81.0966875,101.86266666666668,-23.481583333333337,0.0,-9999,-14.094687500000004,-11.241770833333335,-11.060999999999998,-10.894,-10.547333333333327,-9.939722500000004,-8.721944375000003,-9999,-9999,0.12405529166666665,0.16271256250000002,0.4581591666666666,228.6411875,1.7037460416666663,-9999,-3.661887499999999,-9999,-9999,6.2244375000000005,5.123961666666667,222.1633750000001,220.55479166666663,2.7080368749999995,0.17433333333333334,81.0966875,101.86266666666668,-23.481583333333337,0.0,-9999,-9999,1.7037083333333332,0.2730361568654148,0.1338349279785761,3.427018010832233,3.0
