,TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,NETRAD,PPFD_IN,VPD,RH,PA,TA,P,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,WTD,SWC_1,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WD,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,LW_IN_F,NETRAD_F,PPFD_IN_F,VPD_F,RH_F,PA_F,TA_F,P_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC,FCH4_F_MODEL,FCH4_F_NORM
10,2014-01-11,-0.1276945777777778,18.597631250000013,1.2173712500000002,5.533333333333332,0.3008518749999999,2.6091269841269824,-14.791281249999995,5.479166666666668,0.4553538715685687,76.10110416666666,97.42301666666668,-15.075333333333337,0.0,-2.227750000000001,,,,,,0.0641701874999999,23.64514583333333,0.1839418958333334,0.0590483124999999,0.0494577708333333,0.01161191875,71.64666666666666,4.926874999999999,-0.1248934375,18.597631250000013,1.2173712500000002,5.518858333333332,2.2856666666666667,238.31606249999996,-14.791281249999995,5.479166666666668,0.45275,76.10110416666666,97.49931250000002,-15.075375,0.0,0.0641701874999999,4.926874999999999,1.2173712500000002,-0.1151425463174509,5.560401084732078,1.0,,
11,2014-01-12,-0.0992715227272727,6.77606875,0.9089922926829268,5.568181818181818,0.2612052083333333,2.9960317460317483,-22.47764166666667,6.291666666666668,0.4848930593665154,76.42006250000003,97.92942291666668,-14.311750000000002,0.0,-4.0971875,,,,,,0.0689013333333333,19.108341666666664,0.1608724791666666,0.0621481874999999,0.0519265416666666,0.013929125,307.04250000000013,4.524583333333333,-0.0987242083333333,6.77606875,0.9033855000000002,5.5640437500000015,2.9187500000000006,217.60543749999988,-22.47764166666667,6.291666666666668,0.482375,76.42006250000003,98.0245625,-14.311750000000002,0.0,0.0689013333333333,4.524583333333333,0.6745757742562154,-0.0852456627573073,5.57922148975513,1.0,,
12,2014-01-13,-0.0486620357142857,-8.206433333333333,0.3085741153846154,7.421052631578947,0.1517515833333333,7.023809523809522,-44.36725000000001,14.75,0.3892638115590791,78.50956249999999,98.62901041666667,-15.970624999999997,0.0,-4.815125000000001,,,,,,0.0735523124999999,6.611360416666668,0.10013585625,0.0549100833333333,0.05994375,0.01057961875,232.123125,2.966875,-0.0452250187499999,-4.021466666666668,0.4317759791666667,5.903320833333333,14.335833333333335,188.14312500000003,-44.36725000000001,14.75,0.3868958333333334,78.50956249999999,98.63091666666666,-15.970624999999997,0.0,0.0735523124999999,2.966875,-0.1706566784879548,-8.520722815726657e-05,5.609387027892182,1.0,,
13,2014-01-14,0.0527773636363636,-3.39655625,-0.0337651,2.1111111111111107,0.080795875,5.446428571428575,-36.73697916666667,11.4375,0.3208072431257082,79.4430833333333,98.8404125,-17.450374999999998,0.0,-5.775520833333332,,,,,,0.0851539166666666,6.3397062500000025,0.0728866645833333,0.0485415625,0.0584149791666666,0.007876275,303.388125,1.886875,-0.0243443791666666,1.2643027291666666,0.3294806041666667,3.9487201458333328,10.411166666666666,213.24318749999992,-36.73697916666667,11.4375,0.3185416666666667,79.4430833333333,98.86643750000005,-17.450395833333328,0.0,0.0851539166666666,1.886875,-0.6431434915911366,0.0645088300840548,3.886320430977532,1.0,,
14,2014-01-15,-0.3034810000000001,2.9877025,0.0170171111111111,1.25,0.094883875,3.551587301587304,-34.265562499999994,7.458333333333332,0.2929234697717141,76.08847916666666,98.97582916666668,-20.2978125,0.0,-6.3278333333333325,,,,,,0.0929327083333333,6.228893750000001,0.2611345583333333,0.0369515,0.0536426666666666,0.0040434604166666,287.4093749999999,1.5108333333333333,-0.2241821875,2.8027688125000005,0.1945017499999999,3.92408125,4.6632500000000014,182.9913125000001,-34.265562499999994,7.458333333333332,0.2903333333333333,76.08847916666666,99.0108541666667,-20.297833333333333,0.0,0.0929327083333333,1.5108333333333333,-0.7075878348504091,0.0100461423541846,4.067482984770908,1.0,,
15,2014-01-16,0.0160076,5.717183333333334,0.1869347777777777,5.75,0.0810968541666666,3.829365079365079,-20.283035416666664,8.041666666666666,0.3156975314076296,78.88795833333333,99.36879374999997,-17.928395833333337,0.0,-6.162999999999999,,,,,,0.0969515208333333,6.220162500000002,0.1071761895833333,0.0463356249999999,0.0535254166666666,0.0077413458333333,289.551875,1.4408333333333336,-0.0608408562499999,3.3240677083333323,0.3342938124999999,4.5985458333333336,4.815729166666666,226.9722500000001,-20.283035416666664,8.041666666666666,0.3134166666666666,78.88795833333333,99.3899375,-17.928416666666667,0.0,0.0969515208333333,1.4408333333333336,-0.6433923822248355,0.0573545376701258,4.581873115133958,1.0,,
16,2014-01-17,-0.0286079199999999,-4.369125333333335,-0.0382029411764705,1.7142857142857142,0.1166303191489362,4.176587301587305,-6.2853497916666665,8.770833333333334,0.3318049887838837,81.3874375,99.36665208333328,-15.7515625,0.0,-5.206166666666667,,,,,,0.0996152291666666,6.298510416666668,0.1165076722916666,0.0552626041666666,0.0562587708333333,0.0130043062499999,92.23659574468088,1.66531914893617,-0.06124473125,-0.9265033333333332,0.4209304166666668,3.686760416666667,8.192645833333332,240.09812499999973,-6.2853497916666665,8.770833333333334,0.3298333333333333,81.3874375,99.38906250000002,-15.751541666666665,0.0,0.0996152291666666,1.6870208333333334,-0.4800156250185808,0.0181062384281846,3.174913830893902,1.0,,
17,2014-01-18,-0.1357767499999999,1.1884669230769231,0.2980038333333333,1.7894736842105263,0.0928529375,6.597222222222222,10.236035833333334,13.854166666666664,0.3166088074497453,79.00735416666667,99.71174791666664,-17.799416666666666,0.0,-3.957,,,,,,0.0918240208333333,6.44160625,0.1385650416666667,0.0461979791666666,0.0589294583333333,0.00877271875,149.35625000000005,1.2466666666666668,-0.0923669056249999,1.6319502083333333,0.3420976458333333,3.4314500000000003,15.216020833333337,230.5793125,10.236035833333334,13.854166666666664,0.3143333333333333,79.00735416666667,99.69275,-17.799416666666666,0.0,0.0918240208333333,1.2466666666666668,-0.3884768556378409,-0.0334781256745228,3.367167289657888,1.0,,
18,2014-01-19,,,,,0.0460876458333333,6.1408730158730185,16.841802291666664,12.895833333333336,0.2476579836195945,71.47958333333334,100.08610416666666,-24.21716666666666,0.0,-3.4194791666666675,,,,,,0.082229375,6.487512499999999,0.072020125,0.0216666875,0.0559522083333333,0.0014285652083333,225.506875,0.3766666666666666,-0.05035359375,0.1246911666666666,0.3142998125000001,4.579514583333334,7.0665,231.48475,16.841802291666664,12.895833333333336,0.2448958333333333,71.47958333333334,100.067125,-24.217187499999994,0.0,0.082229375,0.3766666666666666,-0.9512631458332016,0.0786481364805525,5.021922686233308,1.0,,
19,2014-01-20,0.1569043214285714,2.1856384615384634,0.2238956153846154,5.148148148148149,0.1909407708333333,2.3115079365079363,-0.9359399999999996,4.854166666666667,0.3966424163680609,86.78779166666668,99.69760624999998,-9.272729166666668,0.0,-3.1339375,,,,,,0.0847183333333333,6.5421395833333325,-0.0117822185416667,0.07883675,0.0459085066666666,0.0398102604166666,193.339375,2.088125,0.09061871875,1.3521958333333342,0.1506852083333331,4.827045833333334,3.615583333333333,249.1566875000001,-0.9359399999999996,4.854166666666667,0.3954583333333333,86.78779166666668,99.72364583333336,-9.272750000000004,0.0,0.0847183333333333,2.088125,-0.0993249959777238,0.1227408017086185,5.082789650893535,1.0,,
20,2014-01-21,0.0458214444444444,1.657968181818182,0.0757995555555555,6.0,0.0632876666666666,2.3908730158730145,-1.6511900000000006,5.020833333333333,0.4143352403185372,86.8789375,99.58588333333334,-8.869766666666667,0.0,-2.2611875,,,,,,0.0812032083333333,6.753383333333333,0.0743501458333333,0.0814364166666666,0.0472071458333333,0.0406771666666666,159.84291666666667,0.7612500000000001,0.0070857435416666,0.9402447916666667,0.0319299375,4.6717166666666685,3.916979166666666,242.4767499999998,-1.6511900000000006,5.020833333333333,0.4132083333333333,86.8789375,99.56195833333334,-8.86975,0.0,0.0812032083333333,0.7612500000000001,-0.3427800216093848,0.0705016216654083,5.000838774278633,1.0,,
21,2014-01-22,-0.64053,,1.3129,,0.1112099999999999,4.5634920634920615,-0.5490037499999999,9.583333333333334,0.3690578046669037,85.4883541666667,99.57141458333332,-11.336714583333334,0.0,-2.1546041666666658,,,,,,0.077690375,6.7089125,0.0732216624999999,0.07231525,0.05500075,0.0317851895833333,100.07,0.78,-0.00090650625,0.8542995833333332,0.1169337083333334,4.1108125,9.506125,241.90543750000012,-0.5490037499999999,9.583333333333334,0.3675625,85.4883541666667,99.5798958333333,-11.336729166666665,0.0,0.077690375,1.6341875,-0.4855117429810096,0.0574064548794247,5.464358162237903,1.0,,
22,2014-01-23,,,,,,6.1408730158730185,-24.073108333333334,12.895833333333336,0.4743205447919898,84.46185416666664,99.32307291666666,-9.2150375,0.112265,-2.06,,,,,,0.0779792916666666,6.835683333333333,0.0621704583333333,0.0820985,0.05286175,0.0410538541666666,,,0.0199280291666666,0.7664495833333334,0.0009571241666666,4.644789583333334,7.5165625,216.5665000000001,-24.073108333333334,12.895833333333336,0.4728749999999999,84.46185416666664,99.34564583333334,-9.215104166666665,0.1119999999999999,0.0779792916666666,3.1271875,-0.4063535710480261,0.0751680075484604,6.099390335997957,1.0,,
23,2014-01-24,,,,,,17.966269841269835,-43.92460416666668,37.72916666666666,0.4496151205442542,79.47908333333334,99.4025354166667,-13.411604166666669,0.0,-2.710125,,,,,,0.0779267916666666,11.865962499999997,0.0259012479166666,0.0651866041666666,0.0616143541666666,0.022330125,,,0.0392845770833333,2.409717708333334,0.2161626666666667,1.854495208333333,24.839125,173.72400000000005,-43.92460416666668,37.72916666666666,0.4473541666666666,79.47908333333334,99.44408333333332,-13.411625,0.0,0.0779267916666666,3.189979166666665,-0.5335696129474167,0.0667618512684734,9.26898447948575,1.0,,
24,2014-01-25,,,,,,9.236111111111112,-38.00164583333332,19.39583333333333,0.4218104281929035,82.33508333333332,99.00956666666669,-12.39066875,0.0,-3.370083333333332,,,,,,0.0884404583333333,11.600375,-0.0417087572916666,0.0704908333333333,0.0581619166666666,0.027779625,,,0.1121996041666666,5.016146875,0.2210251291666667,5.811614583333332,13.858770833333333,178.68243749999996,-38.00164583333332,19.39583333333333,0.4200208333333333,82.33508333333332,99.09187500000006,-12.3906875,0.0,0.0884404583333333,3.768833333333335,-0.533379232783299,0.0695779389014186,12.875587749000893,1.0,,
25,2014-01-26,,,,,,7.182539682539684,-23.579889583333333,15.083333333333336,0.4724703235328319,83.65375000000002,98.79698333333336,-10.002952083333332,0.0,-3.3086875,,,,,,0.0931595416666666,15.673083333333333,0.0246591458333333,0.0818275,0.0523508333333333,0.0395550208333333,,,0.0571684166666666,3.857888958333332,0.0090860627083333,5.558058333333332,8.543041666666669,182.073875,-23.579889583333333,15.083333333333336,0.4708541666666666,83.65375000000002,98.87320833333337,-10.002937499999998,0.0,0.0931595416666666,3.0216875,-0.4418391292510675,0.0746652781501486,15.83776939418182,1.0,,
26,2014-01-27,,,,,,5.734126984126982,-10.252846666666668,12.041666666666664,0.4940542949169318,84.13731250000002,99.12745208333332,-9.227681249999998,0.0,-2.7079583333333326,,,,,,0.0833559583333333,19.549325,0.0222995791666666,0.0861803958333333,0.0467945833333333,0.0458706458333333,,,0.0638803125,2.9888288333333333,0.0303969416666666,4.4848041666666685,5.4747708333333325,229.757625,-10.252846666666668,12.041666666666664,0.492625,84.13731250000002,99.13589583333334,-9.227666666666666,0.0,0.0833559583333333,2.435020833333333,-0.4203190372413801,0.0767227714116653,19.318261105397124,1.0,,
27,2014-01-28,,,,,,11.081349206349206,-14.996377083333336,23.27083333333333,0.3686290158851181,83.1865208333333,99.65427083333331,-13.3179375,0.0,-2.6363333333333334,,,,,,0.0754220425531914,17.4897125,0.0068077454166666,0.0689348333333333,0.0545559375,0.0254340333333333,,,0.0621270979166666,3.643262500000001,0.0399497083333333,4.876620833333333,13.718104166666668,233.02593750000003,-14.996377083333336,23.27083333333333,0.3668125,83.1865208333333,99.67789583333337,-13.317979166666666,0.0,0.0755072708333333,2.604041666666668,-0.5950974085925202,0.0683574488054589,22.210604588692064,1.0,,
28,2014-01-29,,,,,,7.103174603174603,-3.922058958333333,14.916666666666664,0.3601538067884742,87.11591666666664,100.16658333333332,-10.287227083333333,0.0,-2.2985625000000005,,,,,,0.0695898541666666,20.87142083333333,0.0187246645833333,0.0835462083333333,0.0509197666666666,0.0401664999999999,,,0.0648214583333333,3.6079556249999993,-0.0084049687499999,5.707393750000002,10.019416666666668,243.98412500000003,-3.922058958333333,14.916666666666664,0.3589166666666667,87.11591666666664,100.20118750000005,-10.287229166666666,0.0,0.0695898541666666,2.7638958333333346,-0.5244319300183312,0.0736544508708604,21.82745786524405,1.0,,
29,2014-01-30,0.1077355806451612,1.8162766666666663,-0.0598054761904762,,0.1567475957446808,6.507936507936512,-7.102591666666667,13.666666666666664,0.3505144378413091,86.24522916666668,100.07999791666668,-11.446697916666665,0.0,-2.070020833333333,,,,,,0.0717090625,16.071881250000004,-0.0132950270833333,0.0791695416666666,0.0496716666666666,0.0345998333333333,122.04510638297867,1.9776595744680847,0.092464625,2.394647083333333,-0.0165357604166666,5.811997916666668,9.824416666666666,249.3843750000001,-7.102591666666667,13.666666666666664,0.3491875,86.24522916666668,100.09408333333336,-11.446729166666666,0.0,0.0717090625,1.9881666666666664,-0.3345608611064197,0.0944761187189015,29.86557911709161,1.0,,
30,2014-01-31,0.0549887222222222,5.448763829787233,0.088547037037037,,0.1839247916666666,4.930555555555556,-2.2792131250000005,10.354166666666666,0.3501361296682386,85.6615416666667,99.48083750000002,-11.956020833333332,0.232681,-2.105270833333333,,,,,,0.0779129583333333,20.397985416666668,0.0221794083333333,0.0763879583333333,0.0474152291666666,0.0328241666666666,107.24791666666664,2.5225000000000004,0.05420859375,5.416729166666666,0.0613293979166666,6.027018749999997,7.630770833333332,258.5746250000002,-2.2792131250000005,10.354166666666666,0.3487291666666668,85.6615416666667,99.53429166666668,-11.956,0.233,0.0779129583333333,2.5225000000000004,-0.2081086967871427,0.0595011698273612,37.95045079701882,1.0,,
31,2014-02-01,0.0658766874999999,4.744888205128205,-0.0736705555555555,,0.1724117708333333,4.434523809523808,-2.3096937499999988,9.3125,0.340746911274066,88.36010416666666,98.15142916666667,-9.562239583333332,4.080311999999998,-2.025187500000001,,,,,,0.0923669583333333,20.40144166666667,0.0091241083333333,0.0747764791666666,0.0417631041666666,0.0474085625,91.44145833333332,2.840625,0.0656526458333333,4.595827916666667,-0.0377642881249999,25.91436666666667,6.2114375000000015,267.45731250000006,-2.3096937499999988,9.3125,0.3396458333333334,88.36010416666666,98.24916666666668,-9.562250000000002,4.0790000000000015,0.0923669583333333,2.840625,-0.2821623716905633,0.0688944611748018,41.113788995733145,1.0,,
32,2014-02-02,0.1648941707317073,11.379052083333336,-0.0104788666666666,,0.3419954166666666,4.434523809523811,0.1880666666666667,9.3125,0.2087448349539934,95.44575000000002,97.75316250000004,-3.052793958333334,1.592323,-1.5724583333333335,,,,,,0.09089175,19.52380833333333,-0.0706997818749999,0.0822353124999999,0.0393764916666666,0.1006694166666666,147.0175,3.6725,0.1529352083333333,11.379052083333336,-0.0840983333333332,50.4300625,5.620854166666668,300.2334999999999,0.1880666666666667,9.3125,0.2084791666666667,95.44575000000002,97.81085416666669,-3.052770833333333,1.5909999999999995,0.09089175,3.6725,-0.1597452526723164,0.1535615950503877,36.84039707435284,1.0,,
33,2014-02-03,-0.0325124374999999,3.373772972972972,-2.019110458333333,,0.2202021041666667,8.75,-14.83620666666667,18.375,0.1272346992194834,97.7418125,97.95691458333334,-0.8726741041666667,0.0,-1.0614583333333334,,,,,,0.0814116458333333,19.915727083333334,0.0752846354166666,0.0863680833333333,0.0454815,0.1239788333333333,197.96124999999992,2.4181250000000007,0.0110819166666666,4.1760625,-1.1841252291666666,45.7208125,10.557166666666667,272.54249999999973,-14.83620666666667,18.375,0.1271458333333333,97.7418125,98.0463125,-0.8727083333333333,0.0,0.0814116458333333,2.4181250000000007,-1.2371858197004726,0.0091420165643649,38.085130205471614,1.0,,
34,2014-02-04,-0.0433974782608695,5.956148571428571,0.1036470740740742,8.375,0.1836444166666667,11.75595238095238,-9.193633541666664,24.6875,0.2374717638011972,93.82691666666666,98.41855416666664,-5.0303708333333335,0.056754,-0.9377499999999998,,,,,,0.0718092708333333,20.08139583333333,0.0650814883333333,0.0746507083333333,0.051411625,0.0869392291666666,184.0270833333333,1.5052083333333333,0.0095716666666666,5.730658333333333,0.1880658125,34.93220833333333,18.651750000000003,237.9794375,-9.193633541666664,24.6875,0.2370208333333333,93.82691666666666,98.09485416666666,-5.030354166666666,0.057,0.0718092708333333,1.5052083333333333,-0.1342741429920553,0.0222607054614487,34.296429895744645,1.0,,
35,2014-02-05,0.0966173913043478,7.610968749999998,0.1016905,48.58695652173913,0.2465466666666666,3.4226190476190474,-0.6305156249999999,7.1875,0.1851665535737631,96.29497916666668,97.71881458333333,-2.7053687500000003,0.056759,-0.8301249999999999,,,,,,0.0796306041666666,21.02802083333333,-0.01373595,0.0828078958333333,0.0300878541666666,0.1084354166666666,158.44604166666662,2.39125,0.0965435625,7.610968749999998,-0.0608312916666667,48.39445833333334,3.5036666666666663,295.07993749999986,-0.6305156249999999,7.1875,0.1849791666666666,96.29497916666668,97.7835,-2.705375,0.057,0.0796306041666666,2.39125,-0.1106799538819213,0.0964421650322371,48.4264516293888,1.0,,
36,2014-02-06,0.0988454634146341,4.608276595744681,0.038687064516129,48.609756097560975,0.1863745833333333,4.464285714285714,-1.8227379166666668,9.375,0.2304312605924225,94.88264583333334,97.11410833333332,-4.0774229166666665,0.356325,-0.6954166666666667,,,,,,0.0828130208333333,22.711370833333334,-0.0159787270833333,0.0798754791666666,0.0343565208333333,0.0965287291666667,129.04354166666664,2.192916666666667,0.0958548125,4.651514583333333,-0.0775005833333333,48.0604375,5.117229166666666,290.282875,-1.8227379166666668,9.375,0.2301041666666667,94.88264583333334,97.32270833333338,-4.077458333333333,0.357,0.0828130208333333,2.192916666666667,-0.1401232272963742,0.0971914102132327,48.85097884969307,1.0,,
37,2014-02-07,0.1151127272727273,5.559702127659575,0.0388786956521739,73.96875,0.2108867083333333,5.466269841269841,-2.7487791666666666,11.479166666666664,0.2307897805285454,94.62214893617023,96.54120638297871,-4.251544680851064,0.088875,-0.6764166666666666,,,,,,0.081563875,24.983177083333334,-0.0200383339583333,0.085707875,0.0351688333333333,0.0975265833333333,136.701875,2.138125,0.1057464375,5.568677083333334,-0.0523721291666667,64.70272916666666,7.21875,295.8808124999999,-2.7487791666666666,11.479166666666664,0.22975,94.63941666666668,97.24385416666668,-4.228833333333333,0.089,0.081563875,2.138125,-0.2059911733605549,0.1065306943847016,65.96238290731658,1.0,,
38,2014-02-08,0.0070275294117647,-1.1612261904761905,-0.0257172799999999,58.83870967741935,0.2468759523809524,4.672619047619048,-2.501824791666667,9.8125,0.1073253101930585,98.12543750000002,95.5631,-0.8788566666666667,6.271773999999998,-0.5863958333333333,,,,,,0.0933695208333333,25.461356249999994,0.0650856125,0.1054130833333333,0.0346335625,0.134436875,130.60095238095238,2.8764285714285727,0.0403272083333333,-0.0950375,-0.1125706833333333,51.23045833333334,6.8004375,309.6998125000001,-2.501824791666667,9.8125,0.1073541666666666,98.12543750000002,98.46866666666664,-0.8788541666666666,6.272000000000001,0.0933695208333333,3.026541666666668,-0.1934192277988617,0.0333655222506861,53.47393432428844,1.0,,
39,2014-02-09,0.2466208048780488,11.181822916666668,0.5750913793103448,43.463414634146346,0.393663125,6.359126984126984,-8.157220833333332,13.354166666666664,0.1510097836362363,97.43472916666668,95.90780208333332,-0.5815260208333335,4.397183,-0.4898958333333333,,,,,,0.0853659166666666,28.19833333333333,-0.1145144575,0.1151002083333333,0.0360504791666666,0.1402091666666666,162.35083333333338,3.629375,0.2296148541666666,11.181822916666668,0.2901033958333333,42.41216666666667,8.913875000000003,308.8271875000001,-8.157220833333332,13.354166666666664,0.1509166666666666,97.43472916666668,98.51070833333335,-0.5815625,4.3980000000000015,0.0853659166666666,3.629375,0.208321897960814,0.2245923439019644,43.117330757875,1.0,,
