,TIMESTAMP,NEE,H,LE,FCH4,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,RH,PA,TA,P,D_SNOW,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,TS_7,TS_8,G,WTD,GPP_NT,RECO_NT,GPP_DT,RECO_DT,WS,NEE_F,H_F,LE_F,FCH4_F,SW_IN_F,SW_OUT_F,LW_IN_F,LW_OUT_F,VPD_F,RH_F,PA_F,TA_F,P_F,D_SNOW_F,G_F,WTD_F,WS_F,LE_F_ANNOPTLM,NEE_F_ANNOPTLM,FCH4_F_ANNOPTLM,FCH4_F_ANNOPTLM_QC,FCH4_F_MODEL,FCH4_F_NORM
31,2014-02-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0840433958333333,0.0107783645833333,0.00351004375,,,,,,15.396395833333331,,273.5689791666667,,0.7104583333333333,,98.67208333333332,-10.500499999999995,0.5760000000000003,,,,1.8277291666666668,1.3138648365510313,0.1755901930744559,12.608732253614528,3.0,,
32,2014-02-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0634119791666666,0.01310885625,0.00180846,,,,,,19.983479166666672,,247.72558333333333,,0.7742083333333329,,99.43358333333332,-14.145749999999998,0.6750000000000004,,,,2.741520833333333,1.4591819096777063,0.1618349196717491,8.942108293119569,3.0,,
33,2014-02-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0441619791666666,0.0136778791666666,0.0006577758333333,,,,,,21.19120833333333,,226.386125,,0.6523958333333332,,100.62654166666668,-17.767187500000006,0.6120000000000001,,,,2.015729166666667,2.0017814357688333,0.1497137784190142,9.69015739336781,3.0,,
34,2014-02-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0385760833333333,0.01362130625,0.000501745,,,,,,20.748,,219.20718750000003,,0.5592708333333332,,100.97366666666666,-18.993916666666667,0.15,,,,0.8060624999999996,2.0316593209793368,0.147372901346565,12.066113866262103,3.0,,
35,2014-02-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0325487708333333,0.02113125,0.0004086071875,,,,,,39.79808333333333,,200.2802708333334,,0.5488541666666665,,100.35604166666673,-20.554958333333328,0.0,,,,1.944875,2.065708422217845,0.1447235014482253,10.492341446091912,3.0,,
36,2014-02-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0461168125,0.0105736222916666,0.000836011875,,,,,,14.885437500000002,,252.803625,,0.5293749999999998,,98.56710416666664,-17.490499999999994,0.477,,,,1.4019375,1.7765437276934035,0.1424940032592797,13.874802523503744,3.0,,
37,2014-02-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.03427575,0.0193532916666666,0.000412932375,,,,,,34.39231250000001,,221.47310416666684,,0.4917916666666668,,98.9959375,-20.042604166666667,0.213,,,,0.8549166666666667,1.891587707927664,0.1413060885401713,14.911638249667249,3.0,,
38,2014-02-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0161422979166666,0.0117308395833333,5.036202083333333e-05,,,,,,16.998125,,232.0562500000001,,0.4343541666666668,,99.773375,-24.65291666666666,0.2579999999999999,,,,0.8071041666666666,1.802631406916673,0.1419774780858602,13.537610878248197,3.0,,
39,2014-02-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0105979875,0.01904402125,1.7255064583333334e-05,,,,,,33.400041666666674,,205.16727083333333,,0.4796875000000001,,99.59474999999996,-26.62964583333333,0.1649999999999999,,,,1.2358333333333331,1.646185807317898,0.1472604565275243,11.73515288650846,3.0,,
40,2014-02-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0063899770833333,0.0241178333333333,7.950987333333335e-06,,,,,,48.01066666666667,,178.90089583333332,,0.5196458333333333,,99.07460416666667,-28.914854166666668,0.0,,,,1.286958333333334,1.516353230395705,0.1539483213734157,13.100446453535053,3.0,,
41,2014-02-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0073745291666666,0.0258143166666666,1.0872128125000003e-05,,,,,,53.77279166666666,,182.1735625,,0.5382916666666665,,98.47895833333337,-28.332604166666663,0.0,,,,1.2431041666666671,1.6341740165473515,0.155804373030369,15.411863747211894,3.0,,
42,2014-02-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0066782583333333,0.01312678125,6.122136250000002e-06,,,,,,19.476291666666672,,213.56995833333323,,0.5371875,,97.26479166666668,-28.51589583333333,0.5790000000000002,,,,1.1075,1.4755352120565972,0.1407374565542964,18.39360207744851,3.0,,
43,2014-02-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.004682929375,0.0264572708333333,3.856954999999998e-06,,,,,,55.49693749999998,,181.15831250000005,,0.5046666666666667,,97.28516666666664,-30.02752083333333,0.015,,,,0.5009583333333333,1.4479003588792492,0.1547535934694812,19.198978595497824,3.0,,
44,2014-02-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0089784416666666,0.0177308854166666,2.756673545833333e-05,,,,,,29.894624999999994,,229.7510208333334,,0.5642708333333334,,96.96679166666668,-28.520875,0.5850000000000001,,,,1.4117291666666667,1.5045586604632513,0.1390672387386402,17.501239202501687,3.0,,
45,2014-02-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0195892708333333,0.0267212708333333,9.8560875e-05,,,,,,56.09758333333333,,222.54558333333335,,0.6328541666666666,,96.87958333333336,-23.713625000000004,0.282,,,,0.6754791666666669,2.045195992968902,0.1573707426534919,19.514744137003568,3.0,,
46,2014-02-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0172684208333333,0.0264029847916666,8.734449166666667e-05,,,,,,54.62608333333333,,218.70679166666648,,0.5932083333333334,,96.27235416666667,-24.600000000000005,0.0,,,,1.1956874999999998,1.859296099223578,0.1561180041092872,18.52985650454134,3.0,,
47,2014-02-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0272512499999999,0.01066905125,0.0002017499375,,,,,,14.51554166666667,,261.7991458333331,,0.6658541666666667,,96.34979166666668,-21.59225,1.1430000000000002,,,,1.1978541666666664,1.8742399397089016,0.1369891258364985,18.617265129407283,3.0,,
48,2014-02-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0259459166666666,0.0176148041666666,0.0001696626666666,,,,,,28.8985625,,247.52962500000007,,0.6788541666666666,,97.01577083333332,-21.87910416666666,0.903,,,,1.0459375,1.713841428597487,0.1444050942830821,17.82848697520092,3.0,,
49,2014-02-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0121224604166666,0.0192724229166666,2.489697083333333e-05,,,,,,31.932770833333336,,220.8884166666668,,0.6008124999999996,,97.68770833333332,-26.056229166666665,0.246,,,,0.9942708333333332,1.466447519039534,0.1526053322691126,16.852985744683142,3.0,,
50,2014-02-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0072049541666666,0.0258618208333333,6.818964583333334e-06,,,,,,51.34429166666666,,201.30927083333333,,0.5808541666666666,,98.44604166666667,-28.178625,0.024,,,,0.8427708333333332,1.3824284295928349,0.1457963485751927,16.39748928521195,3.0,,
51,2014-02-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0062341541666666,0.02864605625,7.20604875e-06,,,,,,60.2580625,,186.8835833333333,,0.5841458333333335,,99.35747916666666,-28.93585416666666,0.075,,,,0.99275,1.4135973764113132,0.1466877324931832,15.05670926761141,3.0,,
52,2014-02-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0060805927083333,0.0323148541666666,8.755476937499997e-06,,,,,,75.42939583333333,,182.4617916666668,,0.5821666666666668,,100.24158333333334,-29.31791666666668,0.0,,,,0.9277916666666668,1.3690363417724782,0.1472648223465097,15.95065646423388,3.0,,
53,2014-02-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0124966429166666,0.0336770416666666,7.397783227083332e-05,,,,,,80.906,,185.40077083333324,,0.6463333333333333,,99.72652083333334,-27.0883125,0.0,,,,1.3571458333333333,1.659023558399855,0.147853954799631,14.470458394805211,3.0,,
54,2014-02-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.01193219375,0.034091875,3.7730441458333335e-05,,,,,,82.33525000000002,,189.8591458333334,,0.6393958333333329,,99.81268750000002,-26.47935416666667,0.0,,,,1.3675625,1.5592796912618705,0.1496633847215599,14.977419719112952,3.0,,
55,2014-02-25,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.027378,0.0344048125,0.0003587598541666,,,,,,83.26293749999998,,210.42214583333347,,0.8818333333333332,,99.11566666666668,-22.0299375,0.0,,,,1.1945416666666662,2.2280094037143896,0.1478333071074722,15.639370220922071,3.0,,
56,2014-02-26,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.02231386875,0.0350062916666666,0.0001790820875,,,,,,86.04387500000001,,202.70235416666668,,0.7242083333333333,,98.77164583333338,-23.252062499999997,0.0,,,,1.0134999999999998,1.7275486690545934,0.1463144565298947,16.048926796177813,3.0,,
57,2014-02-27,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0252100270833333,0.0359845291666666,0.0001736592291666,,,,,,90.08789583333332,,181.72816666666665,,0.6992083333333338,,99.34704166666668,-22.174875,0.0,,,,1.785895833333334,1.5581365670589855,0.1459435303310952,14.939117079710794,3.0,,
58,2014-02-28,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.010590860625,0.0368353479166666,4.2763291375e-05,,,,,,93.482875,,163.47493749999995,,0.6475208333333333,,100.35866666666662,-27.500395833333343,0.0,,,,1.2672499999999998,1.3525564947626858,0.1379948544131525,15.03633581224041,3.0,,
59,2014-03-01,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0125475354166666,0.0378595579166666,7.021726958333334e-05,,,,,,97.91433333333336,,168.98029166666663,,0.7234166666666665,,100.03416666666668,-26.86308333333334,0.0,,,,1.7443124999999997,1.3547050459944108,0.1359415062102932,14.264370200563569,3.0,,
60,2014-03-02,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0154489604166666,0.0385072625,0.0001114243349999,,,,,,100.24641666666666,,175.9277291666667,,0.7769166666666667,,99.80635416666668,-25.88150000000001,0.0,,,,1.4516250000000002,1.3766447951737428,0.1351696098530815,14.767717696031074,3.0,,
61,2014-03-03,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0199056041666666,0.0392954583333333,0.0002021584104166,,,,,,103.54875,,182.72237500000003,,0.8440625000000002,,99.174,-24.31070833333333,0.0,,,,1.2125,1.565603071374105,0.134288870534885,16.767722642577393,3.0,,
62,2014-03-04,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0193639520833333,0.0394355624999999,0.00020874935125,,,,,,104.22216666666668,,184.87650000000005,,0.8536666666666667,,98.8228958333333,-24.80425,0.0,,,,0.9804583333333332,1.4681101842077249,0.1329383181443372,17.686527585985647,3.0,,
63,2014-03-05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0210355520833333,0.0402273958333333,0.00022347740375,,,,,,106.99993750000004,,188.09445833333345,,0.8842708333333332,,98.3962916666667,-24.03068750000001,0.0,,,,0.8265833333333333,1.427975693471068,0.133358072717331,18.746562406099816,3.0,,
64,2014-03-06,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0172656833333333,0.0410036666666666,0.0001091961208333,,,,,,110.4709375,,181.46339583333324,,0.6910208333333333,,98.51039583333332,-24.84097916666667,0.0,,,,0.9935416666666668,1.0407032252101835,0.1349639153105836,18.052014886434826,3.0,,
65,2014-03-07,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0167242020833333,0.0417754374999999,0.0001222389516041,,,,,,114.15610416666664,,182.60481249999995,,0.6939583333333331,,98.57852083333331,-25.27902083333333,0.0,,,,0.727125,1.0973415585243185,0.1356028106608753,18.411539334703445,3.0,,
66,2014-03-08,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.02681371875,0.0343514791666666,0.0002871214166666,,,,,,84.34335416666666,,228.73018750000008,,0.7634374999999999,,97.23447916666667,-22.09766666666667,1.122,,,,1.0567083333333336,1.0987673854988953,0.1317385286795825,18.849877047296665,3.0,,
67,2014-03-09,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0399028749999999,0.02308686875,0.0005697897916666,,,,,,38.9158125,,247.122625,,0.6942083333333331,,96.71237499999997,-18.7626875,0.8849999999999999,,,,1.198770833333333,1.071633887745316,0.1307571372095727,20.523972130366197,3.0,,
68,2014-03-10,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0497973333333333,0.03580209375,0.0009817264583333,,,,,,82.76079166666666,,241.88152083333333,,0.7658125000000001,,97.671,-16.71139583333333,0.4830000000000001,,,,0.9076458333333334,1.3739953185756972,0.1381077339314824,19.8155498072805,3.0,,
69,2014-03-11,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.1010584791666666,0.0395052229166666,0.0089965647916666,,,,,,98.66629166666668,,250.82195833333324,,2.4973750000000003,,97.44214583333336,-8.185333333333336,0.0,,,,1.937541666666667,4.479467387964006,0.1418818907801267,17.55332960953181,3.0,,
70,2014-03-12,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.1298191666666666,0.0351623625,0.0113459395833333,,,,,,77.44770833333331,,264.77681249999983,,1.7746458333333337,,96.54254166666668,-3.0336458333333334,0.0,,,,1.5721041666666664,2.1828509793902,0.1480524034566731,20.296354022372668,3.0,,
71,2014-03-13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.1079596666666666,0.04174889375,0.00722979375,,,,,,107.32191666666668,,239.32666666666668,,1.7760625,,97.37700000000002,-6.582604166666667,0.0,,,,1.0052916666666667,3.0718622798875166,0.1430174712386901,20.369574013667016,3.0,,
72,2014-03-14,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.10248875,0.0379548541666666,0.0061278333333333,,,,,,95.34697916666666,,265.0256666666666,,1.385708333333333,,97.3554375,-7.4616250000000015,0.3389999999999999,,,,1.7672083333333335,2.3541138169118265,0.1434214230760801,17.907007762467586,3.0,,
73,2014-03-15,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.1248044791666666,0.0452947291666666,0.0108260916666666,,,,,,131.92233333333334,,255.88679166666665,,2.587979166666667,,96.9031041666667,-3.852,0.015,,,,1.7257500000000003,4.284711983896796,0.1426821881551444,19.560303041456965,3.0,,
74,2014-03-16,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.1116348333333333,0.0440620416666666,0.0078645520833333,,,,,,120.0123958333333,,245.3726041666664,,1.722208333333333,,96.60716666666669,-5.980083333333333,0.0,,,,1.08875,2.837603047726542,0.1426851880572124,22.33989865690661,3.0,,
75,2014-03-17,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.1073701249999999,0.0385802916666666,0.0073063145833333,,,,,,89.70654166666664,,253.15406250000004,,1.6511250000000002,,97.1797083333333,-6.691229166666665,0.5970000000000001,,,,0.6911458333333332,2.304328422770814,0.137409591179716,23.56197417639225,3.0,,
76,2014-03-18,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.102101625,0.0458413333333333,0.0064758125,,,,,,129.8450625,,234.86327083333344,,1.576833333333333,,97.53577083333334,-7.556583333333332,0.024,,,,0.92375,2.6694710460533635,0.1401207810832566,21.17654276778472,3.0,,
77,2014-03-19,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0779272916666666,0.041222375,0.0029310833333333,,,,,,103.7313333333333,,236.5026875,,1.1842708333333334,,98.30439583333334,-11.553854166666666,0.0,,,,1.8801666666666668,1.6666380963850518,0.1422917422758694,16.807527470788028,3.0,,
78,2014-03-20,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.04934625,0.0485933283333333,0.0009574658333333,,,,,,146.71810416666668,,206.3625625,,1.049770833333333,,100.13533333333332,-16.80552083333333,0.096,,,,1.4867916666666667,1.8537258094485,0.1381481026919808,14.867937995965676,3.0,,
79,2014-03-21,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0439942708333333,0.0509839447916666,0.0009364996666666,,,,,,158.09427083333338,,189.40775,,1.2289375,,100.62854166666668,-18.137520833333333,0.0,,,,0.6795208333333331,2.276047987291092,0.1248559653526693,15.871266812744429,3.0,,
80,2014-03-22,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0595427083333333,0.05157970625,0.00220498,,,,,,161.43943750000005,,201.4302291666667,,1.5512708333333338,,99.85325,-15.293354166666663,0.0,,,,1.4552083333333334,2.5914932029451694,0.1225210254590512,15.157290312158892,3.0,,
81,2014-03-23,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0720645625,0.0440718854166666,0.00238937375,,,,,,117.11656250000004,,237.42983333333336,,1.2458124999999998,,100.03495833333332,-12.571958333333336,0.351,,,,2.0856458333333334,1.7509791705905142,0.1353571853503931,14.277346168279973,3.0,,
82,2014-03-24,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0662050416666666,0.0526703333333333,0.0028930154166666,,,,,,166.65935416666662,,194.85720833333343,,1.6764791666666663,,99.83145833333332,-14.06285416666667,0.0,,,,1.511395833333333,2.632279124082051,0.1254620891310196,15.032392881232097,3.0,,
